block_number,log_index,z,trade_size_usdc,adverse_slippage,z_cap_roll,scale_roll,size_eff_roll,cost_eff_roll
410854586,78,6.544387977475421e-07,42247907020.6438,0.0,1.3873959912338683e-06,1.0,42247907020.6438,0.0
410854586,84,3.3101432796360567e-07,21368938697.461,0.0,1.3819194399158435e-06,1.0,21368938697.461,0.0
410854586,90,6.109045671695727e-07,39437514158.845856,0.0,1.3819194399158435e-06,1.0,39437514158.845856,0.0
410854586,117,9.137410349313955e-08,5898740480.789812,0.0,1.3819194399158435e-06,1.0,5898740480.789812,0.0
410854586,123,8.875033363978217e-08,5729360570.567906,0.0,1.3819194399158435e-06,1.0,5729360570.567906,0.0
410854586,214,4.420702125109645e-07,28538254912.515408,0.0,1.3800840206785591e-06,1.0,28538254912.515408,0.0
410854586,233,1.7800464632079292e-07,11491255978.232058,0.0,1.3800840206785591e-06,1.0,11491255978.232058,0.0
410854587,99,7.861735783995201e-07,50752168662.106926,0.0,1.3800840206785591e-06,1.0,50752168662.106926,0.0
410854587,148,7.932999937920734e-07,51189573473.15164,0.0,1.3778408176172034e-06,1.0,51189573473.15164,0.0
410854587,151,8.279017430573089e-08,5342233384.145261,0.0,1.3778408176172034e-06,1.0,5342233384.145261,0.0
410854588,70,4.992005769648241e-06,322121074150.3965,0.0,1.3778408176172034e-06,0.27600946016420413,88908463783.76451,0.0
410854588,115,6.992925830819826e-09,451235211.660515,0.0005006429003484433,1.3800840206785591e-06,1.0,451235211.660515,225907.70510506394
410854588,226,2.991361981475523e-07,19302476381.42157,0.0005170682611908924,1.3800840206785591e-06,1.0,19302476381.42157,9980697.899219919
410854588,230,2.6730007826090847e-07,17248174842.54552,0.0,1.3778408176172034e-06,1.0,17248174842.54552,0.0
410854588,264,1.374496238311972e-07,8869264682.99996,0.0,1.3778408176172034e-06,1.0,8869264682.99996,0.0
410854588,287,2.6731363592690565e-07,17249049683.267967,0.0,1.3778408176172034e-06,1.0,17249049683.267967,0.0
410854588,290,1.1485147137680185e-06,74110650177.10474,0.0,1.3778408176172034e-06,1.0,74110650177.10474,0.0
410854589,4,4.195434106574851e-09,270720388.416604,0.0005004857922316346,1.3778408176172034e-06,1.0,270720388.416604,135491.7080699399
410854590,100,1.6560892993624362e-06,106863110464.15227,0.0,1.3778408176172034e-06,0.8319846146869294,88908463783.7645,0.0
410854590,148,7.85915293566735e-07,51857740780.46678,0.0,1.3800840206785591e-06,1.0,51857740780.46678,0.0
410854590,183,7.633474618217339e-07,50368627668.41856,0.0005431357792798331,1.3800840206785591e-06,1.0,50368627668.41856,27357003.839942273
410854590,187,1.998761283299147e-07,13188602558.038767,0.0,1.3800840206785591e-06,1.0,13188602558.038767,0.0
410854590,193,5.048956602869522e-09,333149748.919094,0.0005005337663147305,1.3800840206785591e-06,1.0,333149748.919094,166752.69857328094
410854590,204,4.69850980125629e-07,31002590905.471622,0.0,1.3800840206785591e-06,1.0,31002590905.471622,0.0
410854590,215,7.670976337402665e-08,5061607856.398626,0.0,1.3800840206785591e-06,1.0,5061607856.398626,0.0
410854591,53,1.7919769674546454e-07,11824159400.320807,0.0005103415016953659,1.3800840206785591e-06,1.0,11824159400.320807,6034359.264645098
410854593,62,6.302834599129557e-07,41588548473.26669,0.0,1.3800840206785591e-06,1.0,41588548473.26669,0.0
410854593,95,5.9258275320245587e-08,3910090954.851597,0.0005036142660546123,1.3800840206785591e-06,1.0,3910090954.851597,1969177.586434365
410854593,114,2.530835426606959e-09,166994342.246963,0.0005003923102802823,1.3778408176172034e-06,1.0,166994342.246963,83562.68472069396
410854593,199,7.021721863532108e-08,4633204560.494592,0.0005042294036056636,1.3778408176172034e-06,1.0,4633204560.494592,2336197.9723212286
410854594,40,1.695111325678108e-07,11185002307.578129,0.0005097747275840914,1.3778408176172034e-06,1.0,11185002307.578129,5701831.5043730745
410854594,268,2.093773856995416e-06,138155323885.1263,0.0,1.3778408176172034e-06,0.6580657280698008,90915283799.18478,0.0
410854594,277,1.1266290346669877e-07,7433935554.347008,0.0005066148536082287,1.3800840206785591e-06,1.0,7433935554.347008,3766142.1725985156
410854595,112,2.044043304215012e-08,1348739090.353763,0.0005015366816397212,1.3800840206785591e-06,1.0,1348739090.353763,676442.1277738025
410854595,158,1.1774786304584914e-07,7769460919.349133,0.0,1.3800840206785591e-06,1.0,7769460919.349133,0.0
410854597,42,1.2121657238582222e-09,79983398.217799,0.0005004978792329819,1.3800840206785591e-06,1.0,79983398.217799,40031.52118185546
410854603,92,2.4996117399224393e-06,164934082237.3277,0.0,1.3800840206785591e-06,0.5521193546328047,91063299041.8273,0.0
410854603,105,1.256882913102384e-06,82934011887.28336,0.0,1.3819194399158435e-06,1.0,82934011887.28336,0.0
410854603,141,6.994262028431055e-07,46150854957.27672,0.0,1.3819194399158435e-06,1.0,46150854957.27672,0.0
410854603,151,1.189101164928989e-06,78461509118.60638,0.0,1.3819194399158435e-06,1.0,78461509118.60638,0.0
410854603,160,7.262158601455673e-07,47918133492.37953,0.0,1.3819194399158435e-06,1.0,47918133492.37953,0.0
410854603,163,7.549064119237761e-07,49811231351.46879,0.0,1.3800840206785591e-06,1.0,49811231351.46879,0.0
410854603,178,2.3052746188706472e-07,15210967287.535667,0.0,1.3800840206785591e-06,1.0,15210967287.535667,0.0
410854603,184,4.610427779211384e-09,304211331.513667,0.0005005092779701357,1.3800840206785591e-06,1.0,304211331.513667,152260.59388623908
410854603,192,2.9202598869888774e-07,19268844261.969856,0.0,1.3800840206785591e-06,1.0,19268844261.969856,0.0
410854603,208,2.2342723435123776e-07,14742470701.933933,0.0,1.3800840206785591e-06,1.0,14742470701.933933,0.0
410854603,211,3.435131767283456e-07,22666139865.853077,0.0,1.3800840206785591e-06,1.0,22666139865.853077,0.0
410854603,225,2.3184651192055755e-07,15298002587.997665,0.0,1.3800840206785591e-06,1.0,15298002587.997665,0.0
410854603,267,1.1118559698032159e-06,73363948254.5179,0.0,1.3800840206785591e-06,1.0,73363948254.5179,0.0
410854603,279,2.8836046258888743e-09,190269806.796686,0.0005004122329879427,1.3800840206785591e-06,1.0,190269806.796686,95213.33888931408
410854605,28,4.724262761697662e-07,31172254159.077377,0.0005268158830190758,1.3800840206785591e-06,1.0,31172254159.077377,16422038.600509405
410854605,38,1.9958514620986058e-06,131692905705.24263,0.0006124495341153521,1.3778408176172034e-06,0.6903523853265242,90914511584.19528,55680550.26406518
410854605,122,1.1268677269225226e-07,7435447382.8352,0.0005066122037577963,1.3800840206785591e-06,1.0,7435447382.8352,3766888.3845432797
410854606,25,9.69877882492872e-08,6399576268.58826,0.000505719976817791,1.3800840206785591e-06,1.0,6399576268.58826,3236393.56219414
410854607,32,7.021781505043466e-08,4633204560.494592,0.0005042355670240413,1.3800840206785591e-06,1.0,4633204560.494592,2336226.5286993645
410854612,17,1.4524467694386037e-07,9583725997.74723,0.0005084209984113042,1.3800840206785591e-06,1.0,9583725997.74723,4872567.54027502
410854614,31,3.041112082171373e-08,2006626716.8768,0.0005020670020127739,1.3800840206785591e-06,1.0,2006626716.8768,1007461.0599010702
410854616,28,8.894604989312814e-07,58689556732.40786,0.0005502488073436192,1.3800840206785591e-06,1.0,58689556732.40786,32293858.5955331
410854616,39,1.4399161691580535e-06,95010449369.3114,0.0005811812713842214,1.3800840206785591e-06,0.958447477873327,91062525569.62794,52923834.386014536
410854623,81,9.172439973095931e-08,6052331826.888037,0.0005054139818794705,1.3819194399158435e-06,1.0,6052331826.888037,3058933.128283333
410854626,82,8.008965808151728e-07,52846264247.3679,0.0005452607920863402,1.3819194399158435e-06,1.0,52846264247.3679,28814995.90232386
410854627,2,3.844959044919246e-06,253705317984.12238,0.0007163283262016766,1.3819194399158435e-06,0.35941070471008557,91184407125.36977,65317973.73180836
410854630,80,2.8602461422349628e-08,1887301395.283968,0.0005018640906316416,1.3873959912338683e-06,1.0,1887301395.283968,947168.798492017
410854632,10,6.203781372020942e-08,4093495684.361976,0.000503809888465763,1.3819194399158435e-06,1.0,4093495684.361976,2062343.6041734894
410854662,13,2.9486604238760814e-08,1945640569.189444,0.000502065045186801,1.3819194399158435e-06,1.0,1945640569.189444,976838.1202873715
410854677,9,8.664198877220777e-07,57169746297.49639,0.0005489318397029627,1.3819194399158435e-06,1.0,57169746297.49639,31382294.010436334
410854680,72,9.319911216658725e-07,61496390759.49771,0.0005526132142514769,1.3819194399158435e-06,1.0,61496390759.49771,33983718.162470855
410854680,95,1.633150533679926e-06,107761609583.51819,0.0005923861138006309,1.3819194399158435e-06,0.846167828021345,91184407125.36975,54016376.57621235
410854687,84,1.4474815470810663e-06,93402197888.78285,0.0005815646263381526,1.3873959912338683e-06,0.9584895876784307,89525034142.67867,52064593.02909727
410854689,20,1.3238952496262277e-06,85427497392.94826,0.0005746155159073451,1.3993992005514046e-06,1.0,85427497392.94826,49087965.487122335
410854721,42,8.898430502661419e-07,57419244368.620316,0.0,1.3993992005514046e-06,1.0,57419244368.620316,0.0
410854798,9,1.2571024417378287e-06,81117532217.55779,0.0005708623600004392,1.3993992005514046e-06,1.0,81117532217.55779,46306945.8791267
410855001,27,1.178215072029411e-06,76027136605.06122,0.0,1.3993992005514046e-06,1.0,76027136605.06122,0.0
410855010,75,8.520231063263971e-07,54978822316.17609,0.0,1.3873959912338683e-06,1.0,54978822316.17609,0.0
410855020,21,8.176546333873957e-07,52761114658.99923,0.0,1.3873959912338683e-06,1.0,52761114658.99923,0.0
410855023,50,7.890473391909994e-07,50915160795.90325,0.0,1.3873959912338683e-06,1.0,50915160795.90325,0.0
410855030,32,8.896641913987624e-07,57407703073.77007,0.0,1.3819194399158435e-06,1.0,57407703073.77007,0.0
410855034,58,2.434964129257844e-06,160668382023.36887,0.0,1.3819194399158435e-06,0.5675317444356114,91184407125.36975,0.0
410855034,85,3.758208502506038e-07,24798118056.390175,0.0,1.3873959912338683e-06,1.0,24798118056.390175,0.0
410855035,90,1.1162043428757447e-06,73651493926.5099,0.0,1.3873959912338683e-06,1.0,73651493926.5099,0.0
410855035,147,6.76590484381978e-07,44644065640.175446,0.0,1.3873959912338683e-06,1.0,44644065640.175446,0.0
410855075,42,8.893935963526466e-07,58685640741.442406,0.0,1.3873959912338683e-06,1.0,58685640741.442406,0.0
410855077,79,8.893501285037678e-07,58682772564.09824,0.0,1.3873959912338683e-06,1.0,58682772564.09824,0.0
410855144,6,7.487836685156324e-07,49407652071.90031,0.0,1.3873959912338683e-06,1.0,49407652071.90031,0.0
410855230,32,6.505254939878273e-07,42924196429.88065,0.0005368175782067121,1.3873959912338683e-06,1.0,42924196429.88065,23042463.173957728
410855233,9,3.436801258402283e-08,2267734833.907694,0.0005023164482631658,1.3873959912338683e-06,1.0,2267734833.907694,1139120.507371173
410855242,41,8.895934965254614e-07,58698830930.54886,0.0005502480707590829,1.3873959912338683e-06,1.0,58698830930.54886,32298918.47534809
410855251,3,7.876349552034023e-07,51971210728.32807,0.0005445178164291961,1.3873959912338683e-06,1.0,51971210728.32807,28299250.18297081
410855255,3,8.006718000583524e-07,52831432340.78071,0.0005452466959185389,1.3873959912338683e-06,1.0,52831432340.78071,28806163.92445452
410855257,25,7.978939660690376e-07,52648140074.89884,0.000545084950705525,1.3873959912338683e-06,1.0,52648140074.89884,28697708.83746381
410855321,18,1.2346821491290084e-06,81469119331.19788,0.0005696283912857189,1.3873959912338683e-06,1.0,81469119331.19788,46407123.38409451
410855395,69,8.895357085161922e-07,58695017853.45336,0.0,1.3873959912338683e-06,1.0,58695017853.45336,0.0
410855407,3,8.894866760198039e-07,58691782499.07314,0.0,1.3873959912338683e-06,1.0,58691782499.07314,0.0
410855415,10,7.677545617007495e-06,506594252200.0,0.0009334566202274621,1.3873959912338683e-06,0.18070827064322137,91545771232.85794,85454006.21113999
410855416,54,6.839966069912814e-06,441365118403.6663,0.0,1.3993992005514046e-06,0.20459154128073653,90299569841.76086,0.0
410855417,5,4.063440384347328e-07,26812156456.715008,0.0,1.4107001524650285e-06,1.0,26812156456.715008,0.0
410855417,8,1.5943456821200905e-06,105201114897.02109,0.0,1.4107001524650285e-06,0.8848144842648815,93083470221.69826,0.0
410855645,4,2.544738444235089e-08,1679117173.001367,0.0005017191986263558,1.4107001524650285e-06,1.0,1679117173.001367,842445.3224379979
410855647,7,6.154199985248661e-09,406077996.138496,0.0005006892444899203,1.4107001524650285e-06,1.0,406077996.138496,203318.88509056432
410855653,6,3.236604644739648e-09,213563733.966848,0.0005013871029075182,1.4107001524650285e-06,1.0,213563733.966848,107078.10185974985
410855936,78,2.604448582179179e-06,171851623904.34332,0.0006466031999612204,1.4107001524650285e-06,0.5416502219002057,93083470221.69826,60188069.70884506
410855936,114,1.4928979293356393e-06,98507198504.6049,0.0005841308069448343,1.4131290248286707e-06,0.946567743889586,93243736645.38747,54466539.1292218
410855938,13,8.071575599463374e-07,53259387945.90587,0.0005455976153300873,1.419995430065489e-06,1.0,53259387945.90587,29058195.05722624
410855947,9,2.7374780421680316e-09,180629423.88958,0.0005014242327457071,1.419995430065489e-06,1.0,180629423.88958,90571.97028513176
410856010,71,7.08003744579458e-07,46716834445.82784,0.0005401482408259728,1.419995430065489e-06,1.0,46716834445.82784,25234015.942872122
410856012,13,6.849275591067318e-07,44196583745.17787,0.0005387322981222503,1.419995430065489e-06,1.0,44196583745.17787,23810127.130192168
410856020,62,2.5916105154577925e-06,167229847388.08734,0.000645831792794063,1.419995430065489e-06,0.5479200757968276,91628590656.37273,59176656.97479852
410856037,3,8.997169946819074e-07,58056384173.35492,0.0005507850871288194,1.4293564573511508e-06,1.0,58056384173.35492,31976590.6153055
410856298,6,4.0620896943072e-07,26211602229.732452,0.0,1.4293564573511508e-06,1.0,26211602229.732452,0.0
410856332,6,7.77189415526948e-07,50150000000.0,0.0005439002366278927,1.4293564573511508e-06,1.0,50150000000.0,27276596.866888817
410856670,3,7.748648210637566e-08,5000000000.0,0.0005046202372123675,1.4293564573511508e-06,1.0,5000000000.0,2523101.1860618372
410856950,83,2.4680272656654406e-06,159255343549.9409,0.0006388593658549268,1.4293564573511508e-06,0.5791493786296406,92232633260.3982,58923681.59586802
410857571,18,2.249586293657013e-06,145159919027.47092,0.0,1.440672706950355e-06,0.6404167339623779,92962841245.81615,0.0
410857630,4,7.022661618241916e-07,45315398423.953514,0.0,1.440672706950355e-06,1.0,45315398423.953514,0.0
410857685,63,7.482004709168737e-07,48279419234.03637,0.0,1.440672706950355e-06,1.0,48279419234.03637,0.0
410857794,3,6.62065115943337e-07,42721330091.77233,0.0,1.440672706950355e-06,1.0,42721330091.77233,0.0
410857837,91,6.067804190619936e-07,39153953216.57447,0.0,1.440672706950355e-06,1.0,39153953216.57447,0.0
410857860,30,5.792304643037446e-07,37376226701.61748,0.0,1.440672706950355e-06,1.0,37376226701.61748,0.0
410857871,24,5.793751747333183e-07,37385564487.10211,0.0,1.440672706950355e-06,1.0,37385564487.10211,0.0
410858006,3,8.371618340542374e-07,54019863290.796814,0.0,1.440672706950355e-06,1.0,54019863290.796814,0.0
410858027,39,4.415644426086874e-07,28492998430.519474,0.0,1.440672706950355e-06,1.0,28492998430.519474,0.0
410858458,73,1.4419154045327288e-06,95143173682.58563,0.000582957217428821,1.440672706950355e-06,0.9991381619348352,95061175673.86539,55416598.456348896
410858463,10,1.012140793133894e-06,65310797807.57101,0.0005571084464925694,1.4424720187875626e-06,1.0,65310797807.57101,36385197.10576619
410858483,17,7.736195146790495e-07,49919643636.48633,0.0005437069313978918,1.4424720187875626e-06,1.0,49919643636.48633,27141656.25807028
410858501,39,8.901034432628873e-07,57436046847.56031,0.0005502485288988614,1.4424720187875626e-06,1.0,57436046847.56031,31604100.283636145
410858504,76,5.898856010289416e-07,38063774802.62491,0.0005333863260219717,1.4424720187875626e-06,1.0,38063774802.62491,20302696.996499803
410858513,14,9.341249175358177e-07,60276637430.34716,0.000552713082050556,1.4424720187875626e-06,1.0,60276637430.34716,33315686.04977109
410858516,28,8.643094551769619e-07,55771628268.68389,0.0005487910496315739,1.4424720187875626e-06,1.0,55771628268.68389,30606970.41723299
410858569,25,2.688920844291798e-07,17350902836.19,0.0005153606220119907,1.4424720187875626e-06,1.0,17350902836.19,8941972.07812849
410858901,22,7.761232963486712e-07,50081183698.90687,0.0,1.4424720187875626e-06,1.0,50081183698.90687,0.0
410858906,7,6.06258538988845e-07,39120249336.846466,0.0,1.4424720187875626e-06,1.0,39120249336.846466,0.0
410859050,8,7.330553455154319e-08,4730210966.117128,0.0,1.4424720187875626e-06,1.0,4730210966.117128,0.0
410859292,137,7.131881122548067e-08,4602012999.605147,0.0,1.4424720187875626e-06,1.0,4602012999.605147,0.0
410859376,29,1.0807788472881237e-06,69739781404.84196,0.0,1.4401160926955211e-06,1.0,69739781404.84196,0.0
410859377,20,1.4487894182256406e-06,93486523706.70303,0.0,1.4401160926955211e-06,0.994013398068063,92926857103.27042,0.0
410859455,13,8.518900971428999e-07,54970199782.099556,0.0,1.4424720187875626e-06,1.0,54970199782.099556,0.0
410859470,8,8.89743358115846e-07,57412769927.08125,0.0,1.4424720187875626e-06,1.0,57412769927.08125,0.0
410859496,40,1.242846406914363e-08,801975695.171004,0.0,1.4424720187875626e-06,1.0,801975695.171004,0.0
410859568,136,1.4107025293881294e-06,91028878177.66313,0.0,1.4424720187875626e-06,1.0,91028878177.66313,0.0
410859629,19,5.507303142886103e-09,363392974.928375,0.0,1.4424720187875626e-06,1.0,363392974.928375,0.0
410859723,63,8.896292884327458e-07,58701151056.95296,0.0,1.4424720187875626e-06,1.0,58701151056.95296,0.0
410859770,6,8.896037396973392e-07,58699465253.44366,0.0,1.4424720187875626e-06,1.0,58699465253.44366,0.0
410860041,18,2.1590668602648908e-06,142463508738.28247,0.0,1.4424720187875626e-06,0.6680997450030747,95179833860.28983,0.0
410860056,11,1.2709427264736212e-08,838616735.549436,0.0005010931634654978,1.4476123341955238e-06,1.0,838616735.549436,420225.1129515757
410861352,70,1.122570856243651e-06,74071528738.20116,0.0005633280801545231,1.4476123341955238e-06,1.0,74071528738.20116,41726572.07820144
